Stock Price,Equity,Portfolio,Buy Threshold,Sell Threshold
116.708,63.8735,26,108.294,119.693
116.097,63.8735,26,108.294,119.693
115.959,63.8735,26,108.294,119.693
117.082,63.8735,26,108.294,119.693
116.81,63.8735,26,108.294,119.693
117.762,63.8735,26,108.294,119.693
118.717,63.8735,26,108.294,119.693
117.549,63.8735,26,108.294,119.693
117.308,63.8735,26,108.294,119.693
117.748,63.8735,26,108.294,119.693
118.461,63.8735,26,108.294,119.693
118.05,63.8735,26,108.294,119.693
118.813,63.8735,26,108.294,119.693
119.623,63.8735,26,110.232,121.836
120.519,63.8735,26,110.232,121.836
120.699,63.8735,26,110.232,121.836
121.89,3233.02,0,110.232,121.836
122.338,3233.02,0,110.232,121.836
122.577,3233.02,0,110.232,121.836
121.878,3233.02,0,110.232,121.836
121.441,3233.02,0,110.232,121.836
122.605,3233.02,0,110.232,121.836
121.439,3233.02,0,110.232,121.836
120.483,3233.02,0,110.232,121.836
121.42,3233.02,0,110.232,121.836
122.605,3233.02,0,110.232,121.836
123.683,3233.02,0,110.232,121.836
124.557,3233.02,0,110.232,121.836
124.99,3233.02,0,113.562,125.516
123.922,3233.02,0,113.562,125.516
124.469,3233.02,0,113.562,125.516
125.597,3233.02,0,113.562,125.516
126.523,3233.02,0,113.562,125.516
127.072,3233.02,0,113.562,125.516
126.092,3233.02,0,113.562,125.516
125.961,3233.02,0,113.562,125.516
126.349,3233.02,0,113.562,125.516
126.603,3233.02,0,113.562,125.516
126.722,3233.02,0,113.562,125.516
126.098,3233.02,0,113.562,125.516
125.456,3233.02,0,113.562,125.516
125.022,3233.02,0,113.562,125.516
125.844,3233.02,0,113.562,125.516
126.476,3233.02,0,117.625,130.007
126.136,3233.02,0,117.625,130.007
127.253,3233.02,0,117.625,130.007
127.559,3233.02,0,117.625,130.007
128.452,3233.02,0,117.625,130.007
128.162,3233.02,0,117.625,130.007
128.627,3233.02,0,117.625,130.007
128.053,3233.02,0,117.625,130.007
127.703,3233.02,0,117.625,130.007
128.166,3233.02,0,117.625,130.007
127.902,3233.02,0,117.625,130.007
128.321,3233.02,0,117.625,130.007
127.314,3233.02,0,117.625,130.007
127.836,3233.02,0,117.625,130.007
127.894,3233.02,0,117.625,130.007
127.384,3233.02,0,120.415,133.09
127.438,3233.02,0,120.415,133.09
128.318,3233.02,0,120.415,133.09
127.373,3233.02,0,120.415,133.09
128.354,3233.02,0,120.415,133.09
128.682,3233.02,0,120.415,133.09
128.256,3233.02,0,120.415,133.09
128.371,3233.02,0,120.415,133.09
127.34,3233.02,0,120.415,133.09
127.482,3233.02,0,120.415,133.09
127.25,3233.02,0,120.415,133.09
127.327,3233.02,0,120.415,133.09
127.595,3233.02,0,120.415,133.09
127.4,3233.02,0,120.415,133.09
126.453,3233.02,0,120.415,133.09
126.422,3233.02,0,121.311,134.081
127.382,3233.02,0,121.311,134.081
127.95,3233.02,0,121.311,134.081
126.974,3233.02,0,121.311,134.081
126.202,3233.02,0,121.311,134.081
127.363,3233.02,0,121.311,134.081
126.597,3233.02,0,121.311,134.081
126.752,3233.02,0,121.311,134.081
125.669,3233.02,0,121.311,134.081
125.591,3233.02,0,121.311,134.081
125.906,3233.02,0,121.311,134.081
125.818,3233.02,0,121.311,134.081
126.817,3233.02,0,121.311,134.081
126.668,3233.02,0,121.311,134.081
125.438,3233.02,0,121.311,134.081
126.002,3233.02,0,120.731,133.44
126.66,3233.02,0,120.731,133.44
125.65,3233.02,0,120.731,133.44
125.307,3233.02,0,120.731,133.44
124.805,3233.02,0,120.731,133.44
125.639,3233.02,0,120.731,133.44
126.234,3233.02,0,120.731,133.44
125.178,3233.02,0,120.731,133.44
124.584,3233.02,0,120.731,133.44
125.305,3233.02,0,120.731,133.44
125.477,3233.02,0,120.731,133.44
126.45,3233.02,0,120.731,133.44
125.982,3233.02,0,120.731,133.44
126.235,3233.02,0,120.731,133.44
127.322,3233.02,0,120.731,133.44
126.992,3233.02,0,119.839,132.453
127.893,3233.02,0,119.839,132.453
128.671,3233.02,0,119.839,132.453
128.935,3233.02,0,119.839,132.453
128.723,3233.02,0,119.839,132.453
127.447,3233.02,0,119.839,132.453
126.973,3233.02,0,119.839,132.453
126.811,3233.02,0,119.839,132.453
127.238,3233.02,0,119.839,132.453
127.776,3233.02,0,119.839,132.453
127.105,3233.02,0,119.839,132.453
128.26,3233.02,0,119.839,132.453
127.167,3233.02,0,119.839,132.453
126.84,3233.02,0,119.839,132.453
127.965,3233.02,0,119.839,132.453
127.745,3233.02,0,120.385,133.057
128.981,3233.02,0,120.385,133.057
130.079,3233.02,0,120.385,133.057
130.928,3233.02,0,120.385,133.057
132.224,3233.02,0,120.385,133.057
131.819,3233.02,0,120.385,133.057
131.957,3233.02,0,120.385,133.057
131.154,3233.02,0,120.385,133.057
130.249,3233.02,0,120.385,133.057
131.501,3233.02,0,120.385,133.057
132.033,3233.02,0,120.385,133.057
132.302,3233.02,0,120.385,133.057
132.76,3233.02,0,120.385,133.057
133.866,3233.02,0,120.385,133.057
134.061,3233.02,0,120.385,133.057
133.85,3233.02,0,123.071,136.026
134.762,3233.02,0,123.071,136.026
134.088,3233.02,0,123.071,136.026
134.373,3233.02,0,123.071,136.026
134.408,3233.02,0,123.071,136.026
134.292,3233.02,0,123.071,136.026
134.167,3233.02,0,123.071,136.026
135.188,3233.02,0,123.071,136.026
135.762,3233.02,0,123.071,136.026
136.247,3233.02,0,123.071,136.026
136.287,3233.02,0,123.071,136.026
136.974,3233.02,0,123.071,136.026
138.239,3233.02,0,123.071,136.026
137.574,3233.02,0,123.071,136.026
137.626,3233.02,0,123.071,136.026
137.044,3233.02,0,126.841,140.192
136.528,3233.02,0,126.841,140.192
135.34,3233.02,0,126.841,140.192
135.896,3233.02,0,126.841,140.192
136.972,3233.02,0,126.841,140.192
138.301,3233.02,0,126.841,140.192
137.85,3233.02,0,126.841,140.192
136.738,3233.02,0,126.841,140.192
137.65,3233.02,0,126.841,140.192
138.127,3233.02,0,126.841,140.192
137.672,3233.02,0,126.841,140.192
136.476,3233.02,0,126.841,140.192
135.61,3233.02,0,126.841,140.192
136.185,3233.02,0,126.841,140.192
135.958,3233.02,0,126.841,140.192
135.879,3233.02,0,129.396,143.016
136.69,3233.02,0,129.396,143.016
137.184,3233.02,0,129.396,143.016
137.294,3233.02,0,129.396,143.016
137.214,3233.02,0,129.396,143.016
138.413,3233.02,0,129.396,143.016
137.834,3233.02,0,129.396,143.016
138.693,3233.02,0,129.396,143.016
138.021,3233.02,0,129.396,143.016
137.545,3233.02,0,129.396,143.016
136.982,3233.02,0,129.396,143.016
137.582,3233.02,0,129.396,143.016
138.191,3233.02,0,129.396,143.016
137.795,3233.02,0,129.396,143.016
137.649,3233.02,0,129.396,143.016
137.939,3233.02,0,130.318,144.036
137.547,3233.02,0,130.318,144.036
137.594,3233.02,0,130.318,144.036
138.515,3233.02,0,130.318,144.036
137.493,3233.02,0,130.318,144.036
137.715,3233.02,0,130.318,144.036
138.799,3233.02,0,130.318,144.036
139.974,3233.02,0,130.318,144.036
140.442,3233.02,0,130.318,144.036
141.546,3233.02,0,130.318,144.036
141.254,3233.02,0,130.318,144.036
141.426,3233.02,0,130.318,144.036
140.222,3233.02,0,130.318,144.036
139.525,3233.02,0,130.318,144.036
138.672,3233.02,0,130.318,144.036
138.76,3233.02,0,131.468,145.307
137.948,3233.02,0,131.468,145.307
136.935,3233.02,0,131.468,145.307
137.171,3233.02,0,131.468,145.307
138.224,3233.02,0,131.468,145.307
136.995,3233.02,0,131.468,145.307
136.294,3233.02,0,131.468,145.307
135.129,3233.02,0,131.468,145.307
135.26,3233.02,0,131.468,145.307
135.953,3233.02,0,131.468,145.307
137.28,3233.02,0,131.468,145.307
136.219,3233.02,0,131.468,145.307
136.137,3233.02,0,131.468,145.307
135.651,3233.02,0,131.468,145.307
135.177,3233.02,0,131.468,145.307
135.245,3233.02,0,131.03,144.823
136.203,3233.02,0,131.03,144.823
135.25,3233.02,0,131.03,144.823
134.835,3233.02,0,131.03,144.823
135.66,3233.02,0,131.03,144.823
135.099,3233.02,0,131.03,144.823
135.793,3233.02,0,131.03,144.823
135.158,3233.02,0,131.03,144.823
134.003,3233.02,0,131.03,144.823
133.659,3233.02,0,131.03,144.823
134.646,3233.02,0,131.03,144.823
135.064,3233.02,0,131.03,144.823
133.811,3233.02,0,131.03,144.823
134.221,3233.02,0,131.03,144.823
134.566,3233.02,0,131.03,144.823
134.937,3233.02,0,128.958,142.532
135.302,3233.02,0,128.958,142.532
136.104,3233.02,0,128.958,142.532
136.92,3233.02,0,128.958,142.532
137.102,3233.02,0,128.958,142.532
136.464,3233.02,0,128.958,142.532
135.205,3233.02,0,128.958,142.532
134.932,3233.02,0,128.958,142.532
134.662,3233.02,0,128.958,142.532
135.096,3233.02,0,128.958,142.532
134.314,3233.02,0,128.958,142.532
134.834,3233.02,0,128.958,142.532
135.954,3233.02,0,128.958,142.532
135.37,3233.02,0,128.958,142.532
134.212,3233.02,0,128.958,142.532
133.329,3233.02,0,128.396,141.912
134.118,3233.02,0,128.396,141.912
134.608,3233.02,0,128.396,141.912
133.885,3233.02,0,128.396,141.912
133.943,3233.02,0,128.396,141.912
135.198,3233.02,0,128.396,141.912
134.302,3233.02,0,128.396,141.912
134.041,3233.02,0,128.396,141.912
133.942,3233.02,0,128.396,141.912
132.768,3233.02,0,128.396,141.912
132.29,3233.02,0,128.396,141.912
131.746,3233.02,0,128.396,141.912
131.74,3233.02,0,128.396,141.912
132.438,3233.02,0,128.396,141.912
133.644,3233.02,0,128.396,141.912
133.532,3233.02,0,127.724,141.169
133.238,3233.02,0,127.724,141.169
134.39,3233.02,0,127.724,141.169
133.825,3233.02,0,127.724,141.169
134.388,3233.02,0,127.724,141.169
135.434,3233.02,0,127.724,141.169
134.574,3233.02,0,127.724,141.169
134.239,3233.02,0,127.724,141.169
135.513,3233.02,0,127.724,141.169
136.714,3233.02,0,127.724,141.169
138.043,3233.02,0,127.724,141.169
138.774,3233.02,0,127.724,141.169
137.858,3233.02,0,127.724,141.169
136.723,3233.02,0,127.724,141.169
137.344,3233.02,0,127.724,141.169
136.301,3233.02,0,127.825,141.28
135.134,3233.02,0,127.825,141.28
135.719,3233.02,0,127.825,141.28
135.859,3233.02,0,127.825,141.28
136.21,3233.02,0,127.825,141.28
135.189,3233.02,0,127.825,141.28
134.896,3233.02,0,127.825,141.28
134.213,3233.02,0,127.825,141.28
132.959,3233.02,0,127.825,141.28
132.199,3233.02,0,127.825,141.28
132.513,3233.02,0,127.825,141.28
132.514,3233.02,0,127.825,141.28
131.627,3233.02,0,127.825,141.28
131.889,3233.02,0,127.825,141.28
131.893,3233.02,0,127.825,141.28
132.187,3233.02,0,128.051,141.53
133.197,3233.02,0,128.051,141.53
133.663,3233.02,0,128.051,141.53
134.317,3233.02,0,128.051,141.53
134.639,3233.02,0,128.051,141.53
133.859,3233.02,0,128.051,141.53
133.702,3233.02,0,128.051,141.53
134.178,3233.02,0,128.051,141.53
132.89,3233.02,0,128.051,141.53
133.461,3233.02,0,128.051,141.53
134.539,3233.02,0,128.051,141.53
133.225,3233.02,0,128.051,141.53
134.267,3233.02,0,128.051,141.53
135.357,3233.02,0,128.051,141.53
134.971,3233.02,0,128.051,141.53
133.684,3233.02,0,127.223,140.615
132.704,3233.02,0,127.223,140.615
132.4,3233.02,0,127.223,140.615
132.152,3233.02,0,127.223,140.615
131.574,3233.02,0,127.223,140.615
131.679,3233.02,0,127.223,140.615
131.402,3233.02,0,127.223,140.615
130.442,3233.02,0,127.223,140.615
130.758,3233.02,0,127.223,140.615
130.558,3233.02,0,127.223,140.615
130.014,3233.02,0,127.223,140.615
130.002,3233.02,0,127.223,140.615
129.576,3233.02,0,127.223,140.615
130.106,3233.02,0,127.223,140.615
130.053,3233.02,0,127.223,140.615
129.53,3233.02,0,125.893,139.145
128.711,3233.02,0,125.893,139.145
129.568,3233.02,0,125.893,139.145
129.667,3233.02,0,125.893,139.145
130.177,3233.02,0,125.893,139.145
131.441,3233.02,0,125.893,139.145
130.731,3233.02,0,125.893,139.145
131.054,3233.02,0,125.893,139.145
131.626,3233.02,0,125.893,139.145
132.922,3233.02,0,125.893,139.145
133.328,3233.02,0,125.893,139.145
133.84,3233.02,0,125.893,139.145
133.762,3233.02,0,125.893,139.145
134.936,3233.02,0,125.893,139.145
134.045,3233.02,0,125.893,139.145
132.77,3233.02,0,124.844,137.986
131.541,3233.02,0,124.844,137.986
132.327,3233.02,0,124.844,137.986
131.159,3233.02,0,124.844,137.986
132.185,3233.02,0,124.844,137.986
132.134,3233.02,0,124.844,137.986
131.43,3233.02,0,124.844,137.986
131.092,3233.02,0,124.844,137.986
130.836,3233.02,0,124.844,137.986
131.576,3233.02,0,124.844,137.986
130.468,3233.02,0,124.844,137.986
130.553,3233.02,0,124.844,137.986
130.352,3233.02,0,124.844,137.986
131.2,3233.02,0,124.844,137.986
131.454,3233.02,0,124.844,137.986
130.526,3233.02,0,124.97,138.125
131.669,3233.02,0,124.97,138.125
132.047,3233.02,0,124.97,138.125
130.874,3233.02,0,124.97,138.125
131.189,3233.02,0,124.97,138.125
130.991,3233.02,0,124.97,138.125
129.69,3233.02,0,124.97,138.125
129.019,3233.02,0,124.97,138.125
129.519,3233.02,0,124.97,138.125
128.953,3233.02,0,124.97,138.125
128.833,3233.02,0,124.97,138.125
129.516,3233.02,0,124.97,138.125
130.735,3233.02,0,124.97,138.125
130.521,3233.02,0,124.97,138.125
131.76,3233.02,0,124.97,138.125
131.351,3233.02,0,124.353,137.442
130.347,3233.02,0,124.353,137.442
129.541,3233.02,0,124.353,137.442
128.887,3233.02,0,124.353,137.442
128.998,3233.02,0,124.353,137.442
129.609,3233.02,0,124.353,137.442
130.22,3233.02,0,124.353,137.442
129.115,3233.02,0,124.353,137.442
128.614,3233.02,0,124.353,137.442
129.412,3233.02,0,124.353,137.442
129.077,3233.02,0,124.353,137.442
128.863,3233.02,0,124.353,137.442
129.027,3233.02,0,124.353,137.442
128.429,3233.02,0,124.353,137.442
127.394,3233.02,0,124.353,137.442
126.832,3233.02,0,123.333,136.315
126.184,3233.02,0,123.333,136.315
125.121,3233.02,0,123.333,136.315
125.83,3233.02,0,123.333,136.315
125.483,3233.02,0,123.333,136.315
125.301,3233.02,0,123.333,136.315
124.545,3233.02,0,123.333,136.315
123.566,3233.02,0,123.333,136.315
124.198,3233.02,0,123.333,136.315
124.632,3233.02,0,123.333,136.315
124.189,3233.02,0,123.333,136.315
124.068,3233.02,0,123.333,136.315
124.953,3233.02,0,123.333,136.315
125.162,3233.02,0,123.333,136.315
125.59,3233.02,0,123.333,136.315
126.578,3233.02,0,120.794,133.509
126.959,3233.02,0,120.794,133.509
126.136,3233.02,0,120.794,133.509
127.152,3233.02,0,120.794,133.509
126.319,3233.02,0,120.794,133.509
127.536,3233.02,0,120.794,133.509
126.357,3233.02,0,120.794,133.509
126.925,3233.02,0,120.794,133.509
127.066,3233.02,0,120.794,133.509
125.907,3233.02,0,120.794,133.509
126.137,3233.02,0,120.794,133.509
126.699,3233.02,0,120.794,133.509
127.567,3233.02,0,120.794,133.509
127.183,3233.02,0,120.794,133.509
127.71,3233.02,0,120.794,133.509
127.798,3233.02,0,119.633,132.226
128.974,3233.02,0,119.633,132.226
128.339,3233.02,0,119.633,132.226
128.261,3233.02,0,119.633,132.226
128.078,3233.02,0,119.633,132.226
127.082,3233.02,0,119.633,132.226
127.297,3233.02,0,119.633,132.226
126.465,3233.02,0,119.633,132.226
126.166,3233.02,0,119.633,132.226
126.008,3233.02,0,119.633,132.226
125.745,3233.02,0,119.633,132.226
124.672,3233.02,0,119.633,132.226
125.837,3233.02,0,119.633,132.226
126.815,3233.02,0,119.633,132.226
127.196,3233.02,0,119.633,132.226
128.384,3233.02,0,120.554,133.244
127.447,3233.02,0,120.554,133.244
127.405,3233.02,0,120.554,133.244
127.841,3233.02,0,120.554,133.244
127.722,3233.02,0,120.554,133.244
128.632,3233.02,0,120.554,133.244
128.61,3233.02,0,120.554,133.244
128.472,3233.02,0,120.554,133.244
128.902,3233.02,0,120.554,133.244
130.099,3233.02,0,120.554,133.244
130.369,3233.02,0,120.554,133.244
129.394,3233.02,0,120.554,133.244
129.869,3233.02,0,120.554,133.244
128.824,3233.02,0,120.554,133.244
128.643,3233.02,0,120.554,133.244
128.116,3233.02,0,121.453,134.237
127.089,3233.02,0,121.453,134.237
126.968,3233.02,0,121.453,134.237
126.075,3233.02,0,121.453,134.237
125.678,3233.02,0,121.453,134.237
125.493,3233.02,0,121.453,134.237
126.66,3233.02,0,121.453,134.237
126.791,3233.02,0,121.453,134.237
125.95,3233.02,0,121.453,134.237
125.915,3233.02,0,121.453,134.237
125.382,3233.02,0,121.453,134.237
126.41,3233.02,0,121.453,134.237
125.879,3233.02,0,121.453,134.237
125.796,3233.02,0,121.453,134.237
126.39,3233.02,0,121.453,134.237
125.531,3233.02,0,121.132,133.882
126.494,3233.02,0,121.132,133.882
125.35,3233.02,0,121.132,133.882
126.447,3233.02,0,121.132,133.882
125.261,3233.02,0,121.132,133.882
125.373,3233.02,0,121.132,133.882
124.624,3233.02,0,121.132,133.882
124.06,3233.02,0,121.132,133.882
124.35,3233.02,0,121.132,133.882
123.791,3233.02,0,121.132,133.882
123.804,3233.02,0,121.132,133.882
124.173,3233.02,0,121.132,133.882
123.527,3233.02,0,121.132,133.882
124.305,3233.02,0,121.132,133.882
124.699,3233.02,0,121.132,133.882
125.13,3233.02,0,119.269,131.823
124.012,3233.02,0,119.269,131.823
124.873,3233.02,0,119.269,131.823
125.135,3233.02,0,119.269,131.823
124.637,3233.02,0,119.269,131.823
124.427,3233.02,0,119.269,131.823
124.43,3233.02,0,119.269,131.823
123.586,3233.02,0,119.269,131.823
124.791,3233.02,0,119.269,131.823
123.832,3233.02,0,119.269,131.823
122.827,3233.02,0,119.269,131.823
123.891,3233.02,0,119.269,131.823
122.716,3233.02,0,119.269,131.823
122.707,3233.02,0,119.269,131.823
122.139,3233.02,0,119.269,131.823
121.484,3233.02,0,118.146,130.582
120.289,3233.02,0,118.146,130.582
119.838,3233.02,0,118.146,130.582
120.23,3233.02,0,118.146,130.582
120.841,3233.02,0,118.146,130.582
121.86,3233.02,0,118.146,130.582
122.302,3233.02,0,118.146,130.582
121.203,3233.02,0,118.146,130.582
120.6,3233.02,0,118.146,130.582
120.624,3233.02,0,118.146,130.582
120.878,3233.02,0,118.146,130.582
120.204,3233.02,0,118.146,130.582
119.251,3233.02,0,118.146,130.582
118.967,3233.02,0,118.146,130.582
118.003,46.9448,27,118.146,130.582
118.076,46.9448,27,116.081,128.3
119.203,46.9448,27,116.081,128.3
119.242,46.9448,27,116.081,128.3
120.332,46.9448,27,116.081,128.3
120.383,46.9448,27,116.081,128.3
120.208,46.9448,27,116.081,128.3
120.882,46.9448,27,116.081,128.3
120.671,46.9448,27,116.081,128.3
121.873,46.9448,27,116.081,128.3
121.504,46.9448,27,116.081,128.3
120.73,46.9448,27,116.081,128.3
121.399,46.9448,27,116.081,128.3
121.414,46.9448,27,116.081,128.3
120.413,46.9448,27,116.081,128.3
119.53,46.9448,27,116.081,128.3
119.88,46.9448,27,114.394,126.435
121.007,46.9448,27,114.394,126.435
121.168,46.9448,27,114.394,126.435
119.975,46.9448,27,114.394,126.435
119.403,46.9448,27,114.394,126.435
119.81,46.9448,27,114.394,126.435
119.049,46.9448,27,114.394,126.435
118.565,46.9448,27,114.394,126.435
117.492,46.9448,27,114.394,126.435
118.472,46.9448,27,114.394,126.435
119.657,46.9448,27,114.394,126.435
118.574,46.9448,27,114.394,126.435
119.363,46.9448,27,114.394,126.435
118.47,46.9448,27,114.394,126.435
119.367,46.9448,27,114.394,126.435
119.67,46.9448,27,113.877,125.864
120.852,46.9448,27,113.877,125.864
121.629,46.9448,27,113.877,125.864
122.55,46.9448,27,113.877,125.864
122.285,46.9448,27,113.877,125.864
122.463,46.9448,27,113.877,125.864
122.418,46.9448,27,113.877,125.864
123.352,46.9448,27,113.877,125.864
122.5,46.9448,27,113.877,125.864
123.535,46.9448,27,113.877,125.864
123.097,46.9448,27,113.877,125.864
123.008,46.9448,27,113.877,125.864
122.058,46.9448,27,113.877,125.864
122.038,46.9448,27,113.877,125.864
123.186,46.9448,27,113.877,125.864
122.75,46.9448,27,114.788,126.871
123.287,46.9448,27,114.788,126.871
124.048,46.9448,27,114.788,126.871
123.443,46.9448,27,114.788,126.871
122.604,46.9448,27,114.788,126.871
121.393,46.9448,27,114.788,126.871
121.005,46.9448,27,114.788,126.871
120.886,46.9448,27,114.788,126.871
120.411,46.9448,27,114.788,126.871
121.404,46.9448,27,114.788,126.871
122.015,46.9448,27,114.788,126.871
123.217,46.9448,27,114.788,126.871
123.029,46.9448,27,114.788,126.871
123.773,46.9448,27,114.788,126.871
124.185,46.9448,27,114.788,126.871
124.412,46.9448,27,116.283,128.523
125.089,46.9448,27,116.283,128.523
126.043,46.9448,27,116.283,128.523
127.077,46.9448,27,116.283,128.523
127.725,46.9448,27,116.283,128.523
127.52,46.9448,27,116.283,128.523
126.336,46.9448,27,116.283,128.523
127.43,46.9448,27,116.283,128.523
126.719,46.9448,27,116.283,128.523
127.178,46.9448,27,116.283,128.523
128.191,46.9448,27,116.283,128.523
129.367,3539.86,0,116.283,128.523
129.32,3539.86,0,116.283,128.523
128.291,3539.86,0,116.283,128.523
128.513,3539.86,0,116.283,128.523
129.066,3539.86,0,118.644,131.133
129.404,3539.86,0,118.644,131.133
129.452,3539.86,0,118.644,131.133
129.872,3539.86,0,118.644,131.133
128.658,3539.86,0,118.644,131.133
129.534,3539.86,0,118.644,131.133
130.017,3539.86,0,118.644,131.133
130.188,3539.86,0,118.644,131.133
129.811,3539.86,0,118.644,131.133
129.943,3539.86,0,118.644,131.133
129.727,3539.86,0,118.644,131.133
130.869,3539.86,0,118.644,131.133
130.593,3539.86,0,118.644,131.133
130.962,3539.86,0,118.644,131.133
132.162,3539.86,0,118.644,131.133
132.787,3539.86,0,122.217,135.081
132.232,3539.86,0,122.217,135.081
132.552,3539.86,0,122.217,135.081
131.623,3539.86,0,122.217,135.081
131.184,3539.86,0,122.217,135.081
131.223,3539.86,0,122.217,135.081
131.492,3539.86,0,122.217,135.081
131.426,3539.86,0,122.217,135.081
130.468,3539.86,0,122.217,135.081
129.87,3539.86,0,122.217,135.081
130.881,3539.86,0,122.217,135.081
132.169,3539.86,0,122.217,135.081
131.285,3539.86,0,122.217,135.081
130.019,3539.86,0,122.217,135.081
129.883,3539.86,0,122.217,135.081
131.165,3539.86,0,124.113,137.177
131.393,3539.86,0,124.113,137.177
131.434,3539.86,0,124.113,137.177
131.158,3539.86,0,124.113,137.177
129.89,3539.86,0,124.113,137.177
129.319,3539.86,0,124.113,137.177
128.716,3539.86,0,124.113,137.177
129.615,3539.86,0,124.113,137.177
128.945,3539.86,0,124.113,137.177
127.719,3539.86,0,124.113,137.177
127.457,3539.86,0,124.113,137.177
127.022,3539.86,0,124.113,137.177
127.902,3539.86,0,124.113,137.177
127.883,3539.86,0,124.113,137.177
127.248,3539.86,0,124.113,137.177
127.154,3539.86,0,123.689,136.709
126.698,3539.86,0,123.689,136.709
125.44,3539.86,0,123.689,136.709
124.899,3539.86,0,123.689,136.709
124.973,3539.86,0,123.689,136.709
125.005,3539.86,0,123.689,136.709
125.943,3539.86,0,123.689,136.709
124.792,3539.86,0,123.689,136.709
124.806,3539.86,0,123.689,136.709
125.597,3539.86,0,123.689,136.709
125.338,3539.86,0,123.689,136.709
126.39,3539.86,0,123.689,136.709
126.782,3539.86,0,123.689,136.709
127.406,3539.86,0,123.689,136.709
127.835,3539.86,0,123.689,136.709
126.746,3539.86,0,121.154,133.907
125.674,3539.86,0,121.154,133.907
125.258,3539.86,0,121.154,133.907
125.541,3539.86,0,121.154,133.907
124.63,3539.86,0,121.154,133.907
123.466,3539.86,0,121.154,133.907
124.016,3539.86,0,121.154,133.907
123.727,3539.86,0,121.154,133.907
124.231,3539.86,0,121.154,133.907
124.147,3539.86,0,121.154,133.907
123.727,3539.86,0,121.154,133.907
124.032,3539.86,0,121.154,133.907
123.689,3539.86,0,121.154,133.907
124.375,3539.86,0,121.154,133.907
124.627,3539.86,0,121.154,133.907
124.347,3539.86,0,118.97,131.493
125.265,3539.86,0,118.97,131.493
126.296,3539.86,0,118.97,131.493
126.471,3539.86,0,118.97,131.493
127.428,3539.86,0,118.97,131.493
126.308,3539.86,0,118.97,131.493
125.933,3539.86,0,118.97,131.493
125.943,3539.86,0,118.97,131.493
125.467,3539.86,0,118.97,131.493
124.64,3539.86,0,118.97,131.493
125.631,3539.86,0,118.97,131.493
126.672,3539.86,0,118.97,131.493
126.573,3539.86,0,118.97,131.493
127.036,3539.86,0,118.97,131.493
126.72,3539.86,0,118.97,131.493
127.183,3539.86,0,119.023,131.551
127.608,3539.86,0,119.023,131.551
128.501,3539.86,0,119.023,131.551
127.968,3539.86,0,119.023,131.551
129.055,3539.86,0,119.023,131.551
129.98,3539.86,0,119.023,131.551
129.998,3539.86,0,119.023,131.551
129.672,3539.86,0,119.023,131.551
130.775,3539.86,0,119.023,131.551
129.865,3539.86,0,119.023,131.551
130.385,3539.86,0,119.023,131.551
130.059,3539.86,0,119.023,131.551
130.11,3539.86,0,119.023,131.551
131.239,3539.86,0,119.023,131.551
131.711,3539.86,0,119.023,131.551
130.514,3539.86,0,121.437,134.219
131.194,3539.86,0,121.437,134.219
130.731,3539.86,0,121.437,134.219
131.423,3539.86,0,121.437,134.219
132.492,3539.86,0,121.437,134.219
132.704,3539.86,0,121.437,134.219
133.111,3539.86,0,121.437,134.219
132.231,3539.86,0,121.437,134.219
132.797,3539.86,0,121.437,134.219
134.066,3539.86,0,121.437,134.219
132.765,3539.86,0,121.437,134.219
132.21,3539.86,0,121.437,134.219
131.849,3539.86,0,121.437,134.219
132.117,3539.86,0,121.437,134.219
132.959,3539.86,0,121.437,134.219
131.899,3539.86,0,124.364,137.454
130.751,3539.86,0,124.364,137.454
132.002,3539.86,0,124.364,137.454
132.221,3539.86,0,124.364,137.454
133.179,3539.86,0,124.364,137.454
132.216,3539.86,0,124.364,137.454
132.236,3539.86,0,124.364,137.454
131.445,3539.86,0,124.364,137.454
132.04,3539.86,0,124.364,137.454
131.139,3539.86,0,124.364,137.454
131.371,3539.86,0,124.364,137.454
130.267,3539.86,0,124.364,137.454
131.314,3539.86,0,124.364,137.454
132.595,3539.86,0,124.364,137.454
133.034,3539.86,0,124.364,137.454
132.643,3539.86,0,125.428,138.63
132.438,3539.86,0,125.428,138.63
131.435,3539.86,0,125.428,138.63
132.617,3539.86,0,125.428,138.63
132.25,3539.86,0,125.428,138.63
131.804,3539.86,0,125.428,138.63
132.795,3539.86,0,125.428,138.63
133.193,3539.86,0,125.428,138.63
133.489,3539.86,0,125.428,138.63
133.352,3539.86,0,125.428,138.63
133.941,3539.86,0,125.428,138.63
133.56,3539.86,0,125.428,138.63
133.052,3539.86,0,125.428,138.63
133.973,3539.86,0,125.428,138.63
133.21,3539.86,0,125.428,138.63
133.833,3539.86,0,125.763,139.001
134.941,3539.86,0,125.763,139.001
135.309,3539.86,0,125.763,139.001
135.282,3539.86,0,125.763,139.001
134.035,3539.86,0,125.763,139.001
132.714,3539.86,0,125.763,139.001
132.498,3539.86,0,125.763,139.001
133.465,3539.86,0,125.763,139.001
133.139,3539.86,0,125.763,139.001
133.286,3539.86,0,125.763,139.001
132.951,3539.86,0,125.763,139.001
133.23,3539.86,0,125.763,139.001
133.338,3539.86,0,125.763,139.001
133.195,3539.86,0,125.763,139.001
134.263,3539.86,0,125.763,139.001
135.582,3539.86,0,126.642,139.973
136.133,3539.86,0,126.642,139.973
